country,year,primary,lower_sec,upper_sec,college
Micronesia,1970,67.0400,46.5800,21.8800,5.8100
Micronesia,1975,73.7400,54.7000,26.1100,6.7500
Micronesia,1980,79.9900,61.5600,28.5300,6.2300
Micronesia,1985,82.3800,62.7300,27.4300,5.0200
Micronesia,1990,84.3600,65.5000,30.5400,4.6700
Micronesia,1995,86.9200,70.2200,35.1000,4.9400
Micronesia,2000,87.8100,73.9800,39.1500,4.4600
Micronesia,2005,89.1000,77.1300,45.7700,4.8100
Micronesia,2010,91.0500,79.8300,51.9300,4.4900
Micronesia,2015,91.3800,81.8300,56.9000,5.5800
Micronesia,2020,95.5900,86.8100,66.2900,15.2300
Micronesia,2025,95.9400,88.2600,70.1700,16.5700
Micronesia (Federated States of),1950,13.5200,4.3400,1.3100,0.3700
Micronesia (Federated States of),1955,28.2100,12.6200,4.4000,1.3100
Micronesia (Federated States of),1960,47.5900,27.2300,10.7000,3.3000
Micronesia (Federated States of),1965,65.3700,44.5000,18.8800,5.9000
Micronesia (Federated States of),1970,81.3200,63.2800,30.1700,10.3400
Micronesia (Federated States of),1975,88.2100,75.0900,36.9400,12.1600
Micronesia (Federated States of),1980,91.2200,81.0900,37.9100,10.6200
Micronesia (Federated States of),1985,91.7000,81.0300,34.9600,8.6400
Micronesia (Federated States of),1990,91.7300,81.3900,36.9400,8.0800
Micronesia (Federated States of),1995,92.0100,82.2800,38.6600,7.8900
Micronesia (Federated States of),2000,91.7600,83.1000,40.2100,7.1900
Micronesia (Federated States of),2005,92.8300,82.8100,44.7000,8.1300
Micronesia (Federated States of),2010,92.5100,78.3900,45.8900,8.4800
Micronesia (Federated States of),2015,94.5400,81.2500,52.0700,10.2000
Micronesia (Federated States of),2020,95.1200,82.8700,57.0200,10.8500
Micronesia (Federated States of),2025,95.6600,84.5200,61.4400,12.0900
Middle Africa,1950,11.7900,4.7200,1.0000,0.1400
Middle Africa,1955,15.0100,6.4000,1.4100,0.2100
Middle Africa,1960,19.6600,9.0900,2.1100,0.3100
Middle Africa,1965,23.5000,11.3900,2.8000,0.4200
Middle Africa,1970,31.2800,16.2800,4.5600,0.7200
Middle Africa,1975,37.8100,20.8200,6.0700,0.9900
Middle Africa,1980,44.3300,25.9600,7.7500,1.1000
Middle Africa,1985,48.5100,29.5600,9.3000,1.2900
Middle Africa,1990,53.1400,32.9000,10.9100,1.4600
Middle Africa,1995,56.1400,35.3800,11.8200,1.6500
Middle Africa,2000,56.0500,35.2000,12.6300,1.8900
Middle Africa,2005,61.1000,39.1700,15.2700,2.1800
Middle Africa,2010,62.3100,41.6300,21.6400,4.1100
Middle Africa,2015,69.9100,48.3400,20.8400,2.7300
Middle Africa,2020,69.8700,50.9600,22.9400,2.9600
Middle Africa,2025,73.0200,56.0000,26.2600,3.3900
Mongolia,1950,70.3200,25.8100,11.4800,2.7800
Mongolia,1955,80.4700,36.3800,25.5400,6.1700
Mongolia,1960,85.9700,46.7100,33.5700,8.2800
Mongolia,1965,91.2100,60.6700,45.7500,11.9700
Mongolia,1970,95.0200,72.9800,55.9200,13.3500
Mongolia,1975,96.1900,78.8900,58.7300,12.4100
Mongolia,1980,96.7000,84.9900,62.7600,12.7700
Mongolia,1985,96.8200,90.0500,68.9800,12.7800
Mongolia,1990,97.4900,93.0800,72.2300,12.0000
Mongolia,1995,97.8000,93.1700,70.6400,14.1900
Mongolia,2000,96.2000,86.5100,65.3000,18.8000
Mongolia,2005,96.3400,88.0400,72.0100,21.4600
Mongolia,2010,95.7400,89.2000,77.6400,23.8500
Mongolia,2015,96.6200,90.6200,81.5300,28.2800
Mongolia,2020,96.9200,91.4600,84.2500,27.9400
Mongolia,2025,97.1900,92.2000,86.3000,30.3500
Montenegro,1950,74.5900,40.7100,24.6100,2.5600
Montenegro,1955,87.9100,55.0100,37.9700,3.8700
Montenegro,1960,94.1600,63.6000,41.9700,4.7700
Montenegro,1965,97.0200,70.4000,47.1300,5.4400
Montenegro,1970,98.3000,85.6500,63.3100,7.2200
Montenegro,1975,98.8200,92.0300,71.2100,7.4100
Montenegro,1980,99.0000,94.7400,77.0700,7.6000
Montenegro,1985,99.0900,96.8700,81.4500,7.6400
Montenegro,1990,99.1600,97.7500,82.1400,7.0600
Montenegro,1995,99.1500,97.8600,83.2000,7.7000
Montenegro,2000,99.0800,97.4900,84.2200,9.2600
Montenegro,2005,98.8500,97.4600,87.4400,10.3300
Montenegro,2010,98.8500,97.5900,91.4900,20.0400
Montenegro,2015,97.3300,96.2800,90.7200,13.6400
Montenegro,2020,112.7800,111.8800,107.7200,27.1600
Montenegro,2025,113.8500,113.0400,109.2900,29.6100
Morocco,1950,0.9800,0.4000,0.1900,0.0800
Morocco,1955,2.4800,1.0900,0.5300,0.2100
Morocco,1960,7.8900,4.1300,2.0600,0.7400
Morocco,1965,13.1400,6.7100,3.3500,1.2600
Morocco,1970,22.5300,11.5900,5.7600,2.2500
Morocco,1975,29.3900,14.4200,7.3400,2.9800
Morocco,1980,32.4700,17.0900,10.2900,4.3300
Morocco,1985,35.3400,21.7100,13.6800,5.8800
Morocco,1990,43.1400,26.4300,14.6000,6.6400
Morocco,1995,48.1200,27.2900,13.3000,6.3300
Morocco,2000,48.1500,30.2700,14.1500,6.5200
Morocco,2005,57.4200,38.0300,19.7800,8.7900
Morocco,2010,59.7200,41.1700,24.6100,11.0300
Morocco,2015,71.7800,51.8700,32.1100,13.6500
Morocco,2020,83.4200,66.7900,45.4900,18.8600
Morocco,2025,85.0800,73.2000,53.4700,22.7500
Mozambique,1950,4.0000,1.3500,0.2900,0.0200
Mozambique,1955,4.7500,1.7100,0.4500,0.0400
Mozambique,1960,5.7000,2.1700,0.6700,0.0700
Mozambique,1965,7.1500,2.9300,1.0700,0.1300
Mozambique,1970,8.0100,3.3500,1.3600,0.1900
Mozambique,1975,10.5600,4.9100,2.2200,0.3600
Mozambique,1980,14.2400,7.3300,3.5800,0.6600
Mozambique,1985,18.3800,9.6900,4.8800,0.9700
Mozambique,1990,19.9400,10.0400,4.8700,0.9600
Mozambique,1995,21.6800,10.8000,5.1200,0.9600
Mozambique,2000,25.4800,13.8600,6.7700,1.2000
Mozambique,2005,31.6700,18.7700,9.2000,1.3700
Mozambique,2010,37.6600,22.1000,10.4900,1.2300
Mozambique,2015,44.2200,26.0000,13.6300,1.8900
Mozambique,2020,43.4300,25.6000,12.8800,2.2100
Mozambique,2025,44.1600,27.5800,14.5500,2.5800
Myanmar,1950,28.7400,5.2100,2.5700,0.7200
Myanmar,1955,30.2500,7.2700,3.7000,1.0100
Myanmar,1960,35.2100,9.8600,4.8100,1.1400
Myanmar,1965,41.4500,12.5900,6.0300,1.6400
Myanmar,1970,46.4400,14.9600,7.1800,2.2400
Myanmar,1975,51.0700,17.8000,8.4000,2.5200
Myanmar,1980,55.5400,18.9500,8.5500,2.8600
Myanmar,1985,57.7300,19.4600,9.1000,3.3400
Myanmar,1990,61.6300,22.4200,10.4800,3.8700
Myanmar,1995,63.9200,23.8000,11.6800,4.6300
Myanmar,2000,63.7100,25.8100,14.2200,5.6000
Myanmar,2005,68.9600,31.4400,17.8800,7.0300
